"","@ in URLs","Attachments","Css","Encoding","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"1714","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1715","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1716","False","0","0","7bit","0","False","True","False","False","True","0","True","2"
"1717","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1718","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1719","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1720","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1721","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1722","False","0","0","7bit","0","False","True","False","False","True","0","True","2"
"1723","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1724","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1725","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1726","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1727","False","0","0","7bit","0","False","True","False","False","True","0","True","2"
"1728","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1729","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1730","False","0","0","7bit","0","False","True","False","False","True","0","True","3"
"1731","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1732","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1733","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1734","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1735","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1736","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1737","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1738","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1739","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1740","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1741","False","0","0","7bit","0","False","True","False","False","True","0","True","2"
"1742","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1743","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1744","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"1745","False","0","0","7bit","0","False","True","False","False","True","0","True","2"
"1746","False","0","0","7bit","0","False","True","False","False","False","0","True","6"
"1747","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1748","False","0","0","7bit","0","False","True","False","False","True","0","True","2"
"1749","False","0","0","7bit","0","False","True","False","False","True","0","True","2"
"1750","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1751","False","1","0","none","0","False","True","True","False","False","0","True","25"
"1752","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1753","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1754","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1755","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1756","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"1757","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1758","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1759","False","0","2","none","0","False","True","False","False","False","0","True","5"
"1760","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1761","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1762","False","0","0","none","0","False","True","False","False","True","0","True","3"
"1763","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1764","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"1765","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1766","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1767","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1768","False","1","0","none","0","False","True","True","False","False","0","True","24"
"1769","False","0","0","7bit","0","False","True","False","False","False","0","True","20"
"1770","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1771","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1772","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1773","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1774","False","0","0","7bit","0","False","True","True","False","True","0","True","3"
"1775","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1776","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1777","False","0","0","none","0","False","False","False","False","False","0","True","20"
"1778","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1779","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1780","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1781","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1782","False","1","0","none","0","False","False","True","False","False","0","True","7"
"1783","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1784","False","1","0","none","0","False","False","True","False","False","0","True","75"
"1785","False","0","0","none","0","False","True","False","False","False","0","True","5"
"1786","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1787","False","0","0","none","0","False","True","False","False","False","0","True","0"
"1788","False","0","0","none","0","False","True","False","False","False","0","True","10"
"1789","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1790","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"1791","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1792","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1793","False","1","0","none","0","False","False","True","False","False","0","True","75"
"1794","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1795","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1796","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1797","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1798","False","0","0","none","0","False","True","False","False","False","0","True","13"
"1799","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1800","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1801","False","0","0","none","0","False","False","False","False","False","0","True","0"
"1802","False","1","0","none","0","False","False","True","False","False","0","True","7"
"1803","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1804","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1805","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1806","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1807","False","0","0","quoted-printable","0","False","True","False","False","True","0","True","2"
"1808","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1809","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1810","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1811","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1812","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1813","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1814","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1815","False","0","0","none","0","False","True","False","False","False","0","True","1"
"1816","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1817","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1818","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1819","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1820","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1821","False","0","0","none","0","False","True","False","False","False","0","True","4"
"1822","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1823","False","0","0","none","0","False","False","False","False","False","0","True","1"
"1824","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1825","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1826","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1827","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1828","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1829","False","0","0","8bit","0","False","True","False","False","False","0","True","2"
"1830","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1831","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1832","False","1","0","none","0","False","True","False","False","False","0","True","0"
"1833","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1834","False","1","0","none","0","False","True","False","False","False","0","True","0"
"1835","False","1","0","none","0","False","False","True","False","True","0","True","75"
"1836","False","0","0","none","0","False","True","False","False","False","0","True","8"
"1837","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1838","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1839","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"1840","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"1841","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1842","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1843","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1844","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1845","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1846","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1847","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1848","False","1","0","none","0","False","True","True","False","False","0","True","25"
"1849","False","1","0","none","0","False","True","True","False","False","0","True","25"
"1850","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1851","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1852","False","1","0","none","0","False","True","True","False","False","0","True","25"
"1853","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1854","False","1","0","none","0","False","True","True","False","False","0","True","25"
"1855","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1856","False","0","0","quoted-printable","0","False","True","False","False","True","0","True","1"
"1857","False","1","0","none","0","False","True","True","False","False","0","True","25"
"1858","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1859","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1860","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1861","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1862","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1863","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1864","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1865","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1866","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1867","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1868","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1869","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1870","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1871","False","0","0","8bit","0","False","True","False","False","False","0","True","8"
"1872","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1873","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1874","False","1","0","none","0","False","True","True","False","False","0","True","18"
"1875","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1876","False","1","0","none","0","False","True","True","False","False","1","True","16"
"1877","False","0","0","7bit","0","False","True","False","False","False","0","True","6"
"1878","False","1","0","none","0","False","True","True","False","False","0","True","25"
"1879","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1880","False","0","0","8bit","0","False","False","False","False","True","0","True","1"
"1881","False","0","0","quoted-printable","0","False","True","False","False","True","0","True","1"
"1882","False","1","0","none","0","False","True","True","False","False","0","True","25"
"1883","False","0","0","none","0","False","True","False","False","False","0","True","5"
"1884","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"1885","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1886","False","0","0","none","0","False","True","False","False","False","0","True","16"
"1887","False","1","0","none","0","False","True","True","False","False","0","True","25"
"1888","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"1889","False","0","0","8bit","0","False","True","False","False","False","0","True","6"
"1890","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1891","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1892","False","1","0","none","0","False","False","True","False","True","0","True","4"
"1893","False","1","0","none","0","False","False","True","False","True","0","True","4"
"1894","False","1","0","none","0","False","False","True","False","True","0","True","4"
"1895","False","1","0","none","0","False","False","True","False","True","0","True","4"
"1896","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1897","False","0","0","7bit","0","False","True","False","False","False","0","True","15"
"1898","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1899","False","0","0","7bit","0","False","True","False","False","True","0","True","4"
"1900","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1901","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1902","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1903","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1904","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1905","False","1","0","none","0","False","False","False","False","False","0","True","2"
"1906","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1907","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1908","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1909","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1910","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1911","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1912","False","0","0","7bit","0","False","True","False","False","False","0","True","6"
"1913","False","0","0","7bit","0","False","True","False","False","False","0","True","15"
"1914","False","0","0","7bit","0","False","True","False","False","False","0","True","15"
"1915","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"1916","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1917","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1918","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"1919","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1920","False","0","0","none","0","False","True","False","False","False","0","True","4"
"1921","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1922","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1923","False","0","0","7bit","0","False","True","False","False","False","0","True","12"
"1924","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1925","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1926","False","1","0","none","0","False","True","True","False","False","0","True","25"
"1927","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1928","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1929","False","0","0","none","0","False","True","False","False","False","0","True","6"
"1930","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1931","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1932","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1933","False","0","0","none","0","False","True","False","False","False","0","True","5"
"1934","False","0","0","none","0","False","True","False","False","True","0","True","6"
"1935","False","0","0","8bit","0","False","False","False","False","False","0","True","3"
"1936","False","0","0","8bit","0","False","False","False","False","False","0","True","3"
"1937","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1938","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1939","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1940","False","0","0","none","0","False","False","False","False","False","0","True","0"
"1941","False","0","0","none","0","False","False","False","False","False","0","True","0"
"1942","False","0","0","none","0","False","True","False","False","False","0","True","0"
"1943","False","0","0","8bit","0","False","True","False","False","False","0","True","8"
"1944","False","1","0","none","0","False","False","True","False","False","0","True","5"
"1945","False","0","0","8bit","0","False","True","False","False","False","0","True","1"
"1946","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1947","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1948","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1949","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"1950","False","0","0","7bit","0","False","True","False","False","True","0","True","1"
"1951","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1952","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1953","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1954","False","0","0","none","0","False","True","False","False","True","0","True","10"
"1955","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1956","False","1","0","none","0","False","False","False","False","False","0","True","15"
"1957","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1958","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1959","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"1960","False","0","0","none","0","False","False","False","False","False","0","True","1"
"1961","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1962","False","0","0","none","0","False","False","False","False","False","0","True","0"
"1963","False","0","0","none","0","False","False","False","False","False","0","True","0"
"1964","False","0","0","quoted-printable","0","False","False","False","False","True","0","True","1"
"1965","False","0","0","quoted-printable","0","False","False","False","False","True","0","True","1"
"1966","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1967","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1968","False","0","0","7bit","0","False","True","False","False","False","0","True","0"
"1969","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1970","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1971","False","1","0","none","0","False","False","True","False","False","0","True","120"
"1972","False","0","0","none","0","False","False","False","False","False","0","True","0"
"1973","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1974","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1975","False","1","0","none","0","False","False","True","False","False","0","True","70"
"1976","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1977","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"1978","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1979","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1980","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1981","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1982","False","1","0","none","0","False","False","False","False","True","0","True","114"
"1983","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1984","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"1985","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"1986","False","0","0","none","0","False","True","False","False","True","0","True","3"
"1987","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1988","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1989","False","1","0","none","0","False","False","False","False","False","0","True","0"
"1990","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1991","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1992","False","0","0","none","0","False","True","False","False","False","0","True","4"
"1993","False","1","0","none","0","False","False","True","False","False","0","True","4"
"1994","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1995","False","0","0","7bit","0","False","False","False","False","True","0","True","1"
"1996","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1997","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1998","False","1","0","none","0","False","False","False","False","False","0","True","0"
"1999","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"2000","False","1","0","none","0","False","False","True","False","False","0","True","115"
"2001","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"2002","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"2003","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"2004","False","0","0","none","0","False","True","False","False","False","0","True","3"
"2005","False","0","0","7bit","0","False","True","False","False","False","0","True","9"
"2006","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"2007","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"2008","False","0","0","none","0","False","True","False","False","False","0","True","3"
"2009","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"2010","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"2011","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"2012","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2013","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2014","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2015","False","1","0","none","0","False","False","True","False","False","0","True","21"
"2016","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2017","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2018","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"2019","False","0","1","none","0","False","True","False","False","False","0","True","4"
"2020","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2021","False","1","0","none","0","False","False","True","False","True","0","True","75"
"2022","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"2023","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"2024","False","1","0","none","0","False","False","True","False","True","0","True","75"
"2025","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"2026","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"2027","False","1","0","none","0","False","False","True","False","False","0","True","74"
"2028","False","0","0","none","0","False","True","False","False","False","0","True","9"
"2029","False","0","0","none","0","False","True","False","False","False","0","True","4"
"2030","False","0","0","none","0","False","True","False","False","False","0","True","5"
"2031","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"2032","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"2033","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"2034","False","0","0","7bit","0","False","True","False","False","False","0","True","9"
"2035","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2036","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"2037","False","0","0","quoted-printable","0","False","False","False","False","True","0","True","1"
"2038","False","0","0","none","0","False","True","False","False","False","0","True","6"
"2039","False","1","1","none","1","False","True","True","False","False","2","True","8"
"2040","False","0","0","none","0","False","False","False","False","False","0","True","0"
"2041","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"2042","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","2"
"2043","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"2044","False","1","0","none","0","False","False","True","False","False","0","True","14"
"2045","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"2046","False","0","0","none","0","False","True","True","False","False","0","True","11"
"2047","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"2048","False","0","0","8bit","0","False","True","False","False","False","0","True","5"
"2049","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","2"
"2050","False","0","0","none","0","False","False","False","False","False","0","True","0"
"2051","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"2052","False","0","0","none","0","False","False","False","False","False","0","True","2"
"2053","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"2054","False","0","0","none","0","False","False","False","False","False","0","True","0"
"2055","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"2056","False","0","0","none","0","False","True","False","False","False","0","True","0"
"2057","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"2058","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"2059","False","1","0","none","0","False","False","True","False","True","0","True","74"
"2060","False","0","0","none","0","False","True","False","True","False","0","True","18"
"2061","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"2062","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"2063","False","0","0","none","0","False","True","False","False","False","0","True","3"
"2064","False","0","0","none","0","False","True","False","False","False","0","True","5"
"2065","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"2066","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"2067","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"2068","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"2069","False","1","0","none","0","False","True","True","False","False","0","True","122"
"2070","False","0","0","7bit","0","False","True","False","False","False","0","True","10"
"2071","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2072","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2073","False","1","0","none","0","False","False","True","False","False","0","True","70"
"2074","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"2075","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"2076","False","0","0","8bit","0","False","True","False","False","False","0","True","10"
"2077","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"2078","False","0","0","quoted-printable","0","False","False","False","False","True","0","True","1"
"2079","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2080","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2081","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"2082","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2083","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2084","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2085","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"2086","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"2087","False","0","0","8bit","0","False","False","False","False","False","0","True","2"
"2088","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2089","False","1","0","none","0","False","True","True","False","False","0","True","64"
"2090","False","1","0","none","0","False","False","True","False","True","0","True","2"
"2091","False","1","0","none","0","False","False","True","False","True","0","True","2"
"2092","False","1","0","none","0","False","False","True","False","True","0","True","2"
"2093","False","0","0","8bit","0","False","False","False","False","False","0","True","2"
"2094","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2095","False","0","0","none","0","False","True","False","False","False","0","True","8"
"2096","False","1","0","none","0","False","True","False","False","False","0","True","15"
"2097","False","1","0","none","0","False","False","True","False","True","0","True","3"
"2098","False","1","0","none","0","False","False","True","False","True","0","True","3"
"2099","False","1","0","none","0","False","False","True","False","True","0","True","3"
"2100","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"2101","False","1","0","none","0","False","False","True","False","True","0","True","3"
"2102","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"2103","False","1","0","none","0","False","False","True","False","True","0","True","3"
"2104","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2105","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"2106","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"2107","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2108","False","1","0","none","0","False","False","True","False","True","0","True","36"
"2109","False","1","0","none","0","False","True","True","False","False","0","True","21"
"2110","False","1","0","none","0","False","False","True","False","False","0","True","19"
"2111","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2112","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2113","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"2114","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"2115","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"2116","False","0","0","none","0","False","True","True","False","False","4","True","5"
"2117","False","0","0","none","0","False","True","True","False","False","4","True","5"
"2118","False","0","0","base64","0","False","False","False","False","False","0","True","1"
"2119","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2120","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2121","False","1","0","none","0","False","False","True","False","False","0","True","77"
"2122","False","0","0","none","0","False","True","False","False","False","0","True","11"
"2123","False","0","0","none","0","False","True","False","False","False","0","True","0"
"2124","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"2125","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"2126","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"2127","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"2128","False","1","0","none","0","False","False","True","False","False","0","True","118"
"2129","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"2130","False","0","0","8bit","0","False","True","False","False","False","0","True","2"
"2131","False","1","0","none","0","False","False","True","False","False","0","True","13"
"2132","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2133","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2134","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"2135","False","1","0","none","0","False","False","True","False","False","0","True","116"
"2136","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2137","False","1","0","none","0","False","True","True","False","False","0","True","36"
"2138","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"2139","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
